user_id,user_name,screen_name,followers_count,description,verified,profile_image_default,protected,favourites_count,user_registration
86953851,b'Mauricio \xe2\x9c\x8c\xf0\x9f\x8f\xbc\xe2\x9c\x8f\xef\xb8\x8f\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',mairicio,412,1,0,0,0,4910,02-11-2009
366138690,b'Victor Hugo Soto',mashedionda,92,1,0,0,0,13812,01-09-2011
1692228852,b'Camila Moraga Campos',Myla_o1,97,1,0,0,0,230,22-08-2013
1065084639679848448,b'@SoyDeRancagua',soyderancagua,64,1,0,0,0,89,21-11-2018
86186232,b'Don Atilio',SequoiaDark,573,1,0,0,0,8570,29-10-2009
17621001,b'Carlos Pe\xc3\xb1a',carlospenaf,509,1,0,0,0,678,25-11-2008
1142802865796386816,b'Carlitro$',Carlitr05613699,8,0,0,0,0,300,23-06-2019
97065725,b'Alvaro Carvajal',alvaro_carvajal,132,0,0,0,0,5969,15-12-2009
84993041,b'Mart\xc3\xadn Barrenechea A',Martinbarrene,111,1,0,0,0,4746,25-10-2009
1403305522560999429,b'Jose Luis',JoseLui57061300,31,0,0,0,0,386,11-06-2021
2580948598,b'Cata Castro Aste',_catacastro,2737,1,0,0,0,7728,03-06-2014
334996728,b'Walter A. Cort\xc3\xa9s E.',aereo_morrison,519,1,0,0,0,18640,14-07-2011
140953488,b'Miguel',MigD2020,2087,1,0,0,0,25901,06-05-2010
1009933687004303361,b'Lesly Bravo .\xe2\x80\xa2\xf0\x9f\x8c\xb3\xe2\x80\xa2.',LesBravo,94,1,0,0,0,4672,21-06-2018
945750302,b'cristian rondanelli',cerondanelli,703,1,0,0,0,3125,13-11-2012
222766855,b'Armando Arellano',arellano7378,939,0,0,0,0,921,04-12-2010
1277842654869491712,b'Carlos Sebasti\xc3\xa1n \xf0\x9f\xa6\x8e\xf0\x9f\x8c\xb3\xf0\x9f\xaa\x93',Carlos_Seba3,3653,1,0,0,0,16584,30-06-2020
111667080,b'Cristian Alvarez M',calvarezmu,220,1,0,0,0,433,05-02-2010
1312106973651927040,b'Manug',Manug39086840,0,0,0,0,0,11,02-10-2020
36505453,b'Gerardo Zavalla',gerzavalla,670,1,0,0,0,31792,29-04-2009
54648003,b'Vale BF \xf0\x9f\xa6\x82',valybrahm,788,1,0,0,0,21593,07-07-2009
924766138378149888,b'Pablo Pino Benavides',PabloPino30,120,1,0,0,0,988,29-10-2017
202002826,b'Christian Oettinger',coettinger,859,1,0,0,0,16523,13-10-2010
1536890581,b'Patricio Rodrigo Salinas',PatoRodrigoS,565,1,0,0,0,570,21-06-2013
250327668,b'Virgin',virginpreciosa,145,1,0,0,0,2609,10-02-2011
118446643,b'carlota',carlota1972,65,0,0,0,0,682,28-02-2010
145751215,b'Don Bolastristes',karonte82,328,1,0,0,0,184122,19-05-2010
38692026,b'Mariale Moreno M.',MarialeMorenoM,279,1,0,0,0,7518,08-05-2009
1442438721576456196,b'Matias Cortes',MatiasC36678609,248,1,0,0,0,1078,27-09-2021
348520321,b'Alvaro Sanchez',JustoAS,495,0,0,0,0,2716,04-08-2011
1022338422604816384,b'ACAB \xf0\x9f\x8c\xb3',raquelbasura,1193,1,0,0,0,23723,26-07-2018
119162489,b'\xf0\x9d\x91\xaa\xf0\x9d\x92\x82\xf0\x9d\x92\x93\xf0\x9d\x92\x90',ccdizq,1039,1,0,0,0,23470,02-03-2010
225051875,b'Mauricio Gast\xc3\xb3n Urrutia',Gastronick,232,1,0,0,0,5317,10-12-2010
80933,b'\xc3\x81lex Acu\xc3\xb1a Viera \xf0\x9f\x8c\xb3',Kyuumeitai,972,1,0,0,0,28112,19-12-2006
21718780,b'Marnyta\xf0\x9f\x8c\xb3\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',Marnyta,329,1,0,0,0,11344,24-02-2009
1239387976012042241,b'Walter Wormald',WalterWormald,5,1,0,0,0,98,16-03-2020
1429608672515215362,b'Juan Pablo Romero',RomeroDelMaule,87,1,0,0,0,85,23-08-2021
366873097,b'\xef\xa3\xbf kote \xef\xa3\xbf',KoteLepe,86,0,0,0,0,393,03-09-2011
612262005,b'Angelo Ortega \xf0\x9f\x8c\xb3\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8c\xb3',Ortegavox,699,1,0,0,0,61518,19-06-2012
146638539,b'Gmo Herrera',GMOHERRERA,2221,1,0,0,0,3691,21-05-2010
267206463,b'Diego Bravo Rayo',diegobravorayo,864,1,0,0,0,31178,16-03-2011
773640190921478144,b'Patmat',PatmatPato,8,0,0,0,0,23,07-09-2016
52592938,b'La Nico\xf0\x9f\x8c\xb3',Nico_Suazo,6348,1,0,0,0,3303,01-07-2009
91016518,b'karol    Baeza',bell_black,393,1,0,0,0,8563,19-11-2009
126026255,b'Mari no m\xc3\xa1s \xf0\x9f\x8c\xb3',mari_zuniga,280,1,0,0,0,4011,24-03-2010
970401001453838338,b'Carlos Prada',CarlosPrada1985,155,1,0,0,0,8571,04-03-2018
195833691,b'Miriam Ruiz \xf0\x9f\x90\xbe',ruizmiriam84,462,1,0,0,0,28027,27-09-2010
892439471756644354,b'Edubotic.',edubotic,243,1,0,0,0,391,01-08-2017
2875186091,b'Rodrigo',rodrigo28873,30,1,0,0,0,1495,13-11-2014
897896303325261824,b'Jose Pastrian',pastrian_jose,148,1,0,0,0,10988,16-08-2017
397603587,b'BORIC - BORIC',JorgedelSola,2188,1,0,0,0,5513,24-10-2011
395379342,b'\xc2\xa3.R.\xe2\x98\x86.N.',PanchaBurgos,450,1,0,0,0,10000,21-10-2011
147582383,b'Alejandro Unda',maxunda,135,0,0,0,0,1910,24-05-2010
27001043,b'Maldeabar...',maldeabar,130,0,0,0,0,518,27-03-2009
10977552,b'iCristian',iCristian,234,1,0,0,0,680,08-12-2007
3958276276,b'Rodrigo Figueroa',Loc_Figue,103,1,0,0,0,1815,14-10-2015
1123749500940705792,b'NOFUNDACION Mascotas de La Reina',mascotaslareina,958,1,0,0,0,884,02-05-2019
3199731035,b'fuentealba',fuenty0,65,1,0,0,0,4905,24-04-2015
77275825,b'Christian Cazaudehore',cazaudehore,182,1,0,0,0,3297,25-09-2009
309418949,b'Gabriela S',gaby8258,36,0,0,0,0,2621,02-06-2011
1048971033594814464,b'Cristian G\xc3\xb3mez',Titangomez83,108,1,0,0,0,4658,07-10-2018
73776059,b'Ive',IveManriquezG,765,1,0,0,0,36101,13-09-2009
427395200,b'ALEJANDROTO',arochaz,173,1,0,0,0,12444,03-12-2011
1196239551221641217,b'Jocelyn649@hotmail.com',Jocelyn649hotm1,0,1,0,0,0,25,18-11-2019
3410911113,b'maria angelica MAF',MAFconcejal,563,1,0,0,0,9011,09-08-2015
151436009,b'Patricia  Carrasco',palecace,743,1,0,0,0,11188,03-06-2010
209779035,b'meybol nahovi',meybol_nahovi,12,1,0,0,0,87,29-10-2010
76089158,b'Lore Bel\xc3\xa9n',loreto_olivares,311,1,0,0,0,167,21-09-2009
2870058026,b'Maca',Macarenaaop,703,1,0,0,0,11144,22-10-2014
56879731,b'Lorena Sol\xc3\xads Cancino',loresolis10,73,0,0,0,0,729,15-07-2009
123670910,b'Carlos Vera Soto',victorindia4,296,1,0,0,0,38,16-03-2010
1234529893351874565,b'andres palma#pormipatriavoto@kast',andresp_palma,745,1,0,0,0,3250,02-03-2020
199415448,b'Francisco Renard K.',FranciscoRenard,290,1,0,0,0,198,06-10-2010
827766456,b'Juan Pablo\xe2\x9a\xa1',JP__Chavez,2043,1,0,0,0,18667,16-09-2012
1434316756189917185,b'Camila Sol\xc3\xads \xf0\x9f\x8c\xb3',CamilaSolisF,48,1,0,0,0,2341,05-09-2021
885330587380305925,b'Yeniffer Fuentealba',YenifferFuente3,61,0,0,0,0,360,13-07-2017
1290014244,b'Gabo \xf0\x9f\x8c\xb3',GaboSegG,284,1,0,0,0,71796,23-03-2013
1235034093718507522,b'Yeansitoelflow',YeansSilva1,175,1,0,0,0,2025,04-03-2020
1467654173638508547,b'Pablo Rodriguez',pablo_rod2,2,0,0,0,0,306,06-12-2021
59807019,b'Lorena D\xc3\xadaz',puredemagenta,513,1,0,0,0,5895,24-07-2009
1267453280428404736,b'Maki',Maki44624002,11,1,0,0,0,51,01-06-2020
332516610,b'Christian Aracena',characenaa,361,1,0,0,0,45816,09-07-2011
340948245,b'AVK',AVK576,123,0,0,0,0,1360,23-07-2011
506624306,b'christian dodds',christiandodds1,43,0,0,0,0,687,28-02-2012
565788617,b'todos x Boric \xf0\x9f\x8c\xb3',enriquemp10,87,0,0,0,0,903,28-04-2012
1457152564387098625,b'Rodolfo Fuentealba',fitofuentealba,6,1,0,0,0,140,07-11-2021
3317285073,b'Jos\xc3\xa9 Kramm',CL_de_verdad,923,0,0,0,0,15896,10-06-2015
190714485,b'Juan Antonio Mora',Mora_Juan,1776,1,0,0,0,15057,14-09-2010
130400278,b'Mario Arriagada',Maroto__,2042,1,0,0,0,33187,07-04-2010
94884575,b'Hern\xc3\xa1n Medina',hermev,151,0,0,0,0,969,05-12-2009
255295724,b'Victor Oyarzun',victoraleph,746,1,0,0,0,53,21-02-2011
51760594,b'MailenKur\xc3\xbc',Mailenkuru,693,1,0,0,0,1708,28-06-2009
382784536,b'Mario Cifuentes',marioc0601,55,0,0,0,0,82,30-09-2011
52066770,b'Susana Pereira',superojas,4432,0,0,0,0,963,29-06-2009
46900461,b'Katya Padilla Mac\xc3\xadas',katyapadilla,484,1,0,0,0,37,13-06-2009
75051041,b'Mauro Araya \xe2\x9a\x93\xef\xb8\x8f',madrod360,176,1,0,0,0,853,17-09-2009
195459042,b'Mila Vald\xc3\xa9s Monardes',Ne9ra,200,1,0,0,0,1254,26-09-2010
57107328,b'Rodrigo Jerez',JerezRodrigo,301,0,0,0,0,381,15-07-2009
63171932,b'Javier Maldonado Q.',ManodeSombra,1066,1,0,0,0,28914,05-08-2009
59009124,b'Tarz\xc3\xa1nPecosoFAH',favilah,393,1,0,0,0,1739,22-07-2009
66344194,b'Juan Olivares',juanolivares9,10834,1,0,0,0,8779,17-08-2009
12853,b'Cristian Labarca \xf0\x9f\x8c\xb3',Huasonic,29355,1,0,0,0,6913,17-11-2006
1259678875375845378,b'Franciscocastillo07',Franciscocast07,343,1,0,0,0,753,11-05-2020
725751031422918656,b'Guillermo',MemoVera47,19,0,0,0,0,3449,28-04-2016
122185688,b'Luis Veloso',lveloso27,39,0,0,0,0,122,11-03-2010
318166216,b'knowsidedark',DannyMl7,69,1,0,0,0,936,16-06-2011
285770762,b'La Ely del sur.',elina_jg,687,1,0,0,0,6129,21-04-2011
59944736,b'Sol  Uribe',Soluribe,236,1,0,0,0,174,25-07-2009
294305771,b'Mildred Garrido A.',Mili_G_IQQ,1124,1,0,0,0,538,06-05-2011
971119692,b'Isabel Villela',isavillelat,445,0,0,0,0,7279,26-11-2012
117658354,b'Oscar Vienne',oviennet2010,848,1,0,0,0,16285,26-02-2010
70818031,b'Karla Moreno \xf0\x9f\x8c\xb3',KarlaMorenoM,418,1,0,0,0,814,01-09-2009
135045554,b'Patricia Palma',pattypalma2001,321,0,0,0,0,18283,20-04-2010
1395841911748022273,b'Jianara S. Fauste',JianaraF,21,1,0,0,0,1550,21-05-2021
119122512,b'Guille Villanueva',memovillanueva,539,1,0,0,0,8463,02-03-2010
128011050,b'Sailor Marx\xe2\x9c\x8a\xf0\x9f\x8f\xbe',Neftis_aris,439,1,0,0,0,25374,30-03-2010
723142856324616192,b'Jos\xc3\xa9 Montecinos Hal\xc3\xa7artegaray',baco82_joseto,23,1,0,0,0,2092,21-04-2016
1243581405214289921,b'Amelia Lopez',AmeliaL29571391,19,0,0,0,0,1378,27-03-2020
346360743,b'Hernan Aguilera',hernan16031973,128,1,0,0,0,8789,01-08-2011
2726390362,b'Janix',Alecilla_25,204,1,0,0,0,6443,27-07-2014
113691400,b'Mar\xc3\xada Jos\xc3\xa9 Ch\xc3\xa1vez M.',MariJosefa,56,1,0,0,0,244,12-02-2010
345044842,b'Diego',__DiegoQ__,1029,1,0,0,0,2961,30-07-2011
427152827,b'Elia Piedras',eliapiedras,455,1,0,0,0,1666,03-12-2011
537807632,b'janet con limon',janet_con_limon,725,1,0,0,0,4102,27-03-2012
86999378,b'Blesilda Alvarez \xf0\x9f\x8c\xb3\xf0\x9f\x92\x9c\xf0\x9f\x92\x9a\xf0\x9f\x92\x97',Blesilda_Andrea,109,0,0,0,0,9267,02-11-2009
73536686,b'Ale Medel',sioxsie,539,1,0,0,0,16957,12-09-2009
1460523478973624323,b'Erika Rivera Cheguan',erikaandrea77,2,0,0,0,0,30,16-11-2021
2365635234,b'Rosamaria',RosamariaMail,27,1,0,0,0,2522,28-02-2014
3308769417,b'teresa medina',terystyle,186,0,0,0,0,29381,05-06-2015
221042132,b'Cristian Angelucci Quezada',cangelucciq,265,1,0,0,0,2332,29-11-2010
1384258175734407180,b'La \xc3\x81ngela',laangelamerken,31,1,0,0,0,272,19-04-2021
14454460,b'Angelo Bernardi O.',anbernardi,399,1,0,0,0,271,20-04-2008
164842288,b'ely',elytaeli,362,1,0,0,0,11305,09-07-2010
68578818,b'Matias Araya Rojas',MatiasARojas,563,1,0,0,0,30797,25-08-2009
1180291535457443845,b'Totobal',tobalfps,722,1,0,0,0,6189,05-10-2019
2192793588,b'Barbara Valencia',Bvalencia27,26,0,0,0,0,152,13-11-2013
970429405,b'Rodrigo Mejias',rmejiasm,110,1,0,0,0,12548,25-11-2012
95238496,b'Rod Kings \xf0\x9f\x8c\xb3',Reyes_Foster,820,1,0,0,0,17493,07-12-2009
59823709,b'Renato Araya.',rarayaV,105,1,0,0,0,269,24-07-2009
2176326349,b'Oscar Antonio Garc\xc3\xada C\xc3\xa0rdenas',oagc41,219,1,0,0,0,1916,05-11-2013
1417438099660017664,b'Javier Bernier',Javibulla21,145,1,0,0,0,290,20-07-2021
74197599,b'Daniela Valentini \xf0\x9f\x8c\xb3 (Tini)',kthrinita,2257,1,0,0,0,1919,14-09-2009
390490316,b'H.A.',Hearave1980,4634,1,0,0,0,3322,14-10-2011
331699904,b'Jtbartolucci',jtbartolucci,905,1,0,0,0,1982,08-07-2011
62566948,b'Vieragallo',VieragalloQ,15811,0,0,0,0,2031,03-08-2009
52439638,b'Tom\xc3\xa1s',tomuzca29,392,1,0,0,0,7406,30-06-2009
54419064,b'Juan Pablo',jpcarvajal,403,0,0,0,0,1246,07-07-2009
1375971439942193162,b'Koke Andr\xc3\xa9z \xe2\x9c\x8a\xf0\x9f\x8f\xbc\xf0\x9f\x8c\xb3',KokeAndrez,80,1,0,0,0,13712,28-03-2021
3302663553,b'Pablo Zabal',pazabalm,141,1,0,0,0,8084,29-05-2015
1452706412090609670,b'\xf0\x9f\x8e\x84MamadeuunnOficial Navide\xc3\xb1a \xf0\x9f\x8e\x84',mamadeuunn,17,1,0,0,0,927,25-10-2021
1055149312508870658,b'Mujeres Diversas',DiversasMujeres,163,1,0,0,0,1700,24-10-2018
61489811,b'Somos PDV',PlandevueloCL,7772,1,0,0,0,92,30-07-2009
40856606,b'Francisco Ormaz\xc3\xa1bal',FranOrmazabal,781,1,0,0,0,54428,18-05-2009
1242551582350180352,b'@camago49',camago491,40,0,0,0,0,13272,24-03-2020
1173758450704277507,b'Cecilia Pineda Guerrero',CeciliaPinedaG2,2196,1,0,0,0,12408,17-09-2019
76560905,b'Cristian Herrera Pe\xc3\xb1a',herrerapena,2322,1,0,0,0,1480,23-09-2009
80213868,b'Carol White\xe2\x9d\xa4\xef\xb8\x8f',Krola21,294,1,0,0,0,1783,06-10-2009
1445534570539929604,b'Alejo',Alejo775303901,0,1,0,0,0,9,05-10-2021
1453046140656574480,b'Demis Calder\xc3\xb3n\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',BlackCrip3,2,1,0,0,0,143,26-10-2021
1121762179961761794,b'Diego Rivas Retamal',rivas_retamal,148,1,0,0,0,2217,26-04-2019
627847085,b'Cryptochile.eth \xe2\xad\x95',alfonovalle,116,1,0,0,0,1020,05-07-2012
506245629,b'Norberto Huldberg',NHuldberg,2050,1,0,0,0,155906,27-02-2012
3358638261,b'Bastian \xc3\x81rbol\xf0\x9f\x8c\xb3\xf0\x9f\x8e\xae\xf0\x9f\x95\xb9\xe2\x9b\xb8',BastianArbol,1014,1,0,0,0,2670,04-07-2015
1867161854,b'Recortes\xf0\x9f\x8d\x8a',CortesSf,135,1,0,0,0,6570,15-09-2013
1370584486723915784,b'marta del carmer silva allende',CarmerMarta,3,1,0,0,0,38,13-03-2021
1044295090057957376,b'valeria sampaio',valeria74415606,46,0,0,0,0,855,24-09-2018
57548920,b'Constanza Dougnac',girando,954,1,0,0,0,6798,17-07-2009
1418397427539881991,b'Voces Ciudadanas Nacimiento',VocesNacimiento,17,1,0,0,0,38,23-07-2021
1332168862838697985,b'VpugaJ',VpugaJ,18,0,0,0,0,472,27-11-2020
797366340,b'Soledad Rojas',RojasSolekita,1,0,0,0,0,14,02-09-2012
2844572147,b'Jose Antonio pero NO el innombrable \xf0\x9f\x8c\xb3',JoseCaniumil,101,1,0,0,0,3861,26-10-2014
767101685726666752,b'Rasnatalia',Natalialatorr18,39,1,0,0,0,2223,20-08-2016
39327511,b'Jos\xc3\xa9 Agust\xc3\xadn Alfaro',JoseAgusAlfaro,682,1,0,0,0,369,11-05-2009
1445753535417630732,b'IV\xc3\x81N GARR\xc3\x93',IvanGarroh,1,1,0,0,0,22,06-10-2021
991545193,b'Rodrigo Rebolledo',RRebolledo75,398,1,0,0,0,6342,05-12-2012
42312666,b'yessica 76\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',yessica76,489,1,0,0,0,3861,25-05-2009
273684674,b'Rommel Ramos MD',rommelramosl,517,1,0,0,0,3243,28-03-2011
54665340,b'M\xc3\xadchiko K.',Michi_kito,336,1,0,0,0,1763,07-07-2009
1181586305924382725,b'La P\xc3\xa1gina Naranja',LaPaginaNaranja,1009,1,0,0,0,1597,08-10-2019
1459476111646203908,b'Lars Boehme',OceanLars,109,1,0,0,0,26,13-11-2021
573727639,b'orlando parra',op_parra,134,1,0,0,0,52,07-05-2012
264402985,b'Dylia',_Dylia_,444,0,0,0,0,8809,11-03-2011
2767997108,b'Mauro Calvanese',CalvaneseMauro,1339,1,0,0,0,20621,25-08-2014
154646542,b'Homo troglodytes \xf0\x9f\x8c\xb3',Homotroglodytes,532,1,0,0,0,2228,11-06-2010
248756449,b'Mar\xc3\xada Berta',carlapezo,41,1,0,0,0,761,07-02-2011
2175064452,b'Fabiola Ulloa Avalos',marielafabiola1,3138,1,0,0,0,13496,05-11-2013
74549113,b'go4roro007',go4roro,990,1,0,0,0,1158,15-09-2009
112299431,b'Pablo \xf0\x9f\x8c\xb3\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1\xf0\x9f\x8e\x89',The_Pablote,2984,1,0,0,0,38068,08-02-2010
217268823,b'Sergio Olivares P.',Serolipa,686,1,0,0,0,1831,19-11-2010
147754329,b'Eric',elgatochester,261,1,0,0,0,266,24-05-2010
122090306,b'rodrigo vidal',rodrigovidalp,752,1,0,0,0,17709,11-03-2010
194313814,b'Diego',diegoandresvv,391,1,0,0,0,2723,23-09-2010
61078645,b'caro',carolavanderos,460,0,0,0,0,1928,29-07-2009
1332349904665145344,b'\xf0\x9d\x95\xad.',bgiltino,147,1,0,0,0,447,27-11-2020
66763104,b'Carlos Manquecoi \xf0\x9f\x8c\xb3#seguimos',Manquecoi,499,1,0,0,0,2344,18-08-2009
229190281,b'Felipe Molmu',fmolmu,271,1,0,0,0,1433,21-12-2010
51125204,b'Eduardo Alvarez',EduPrix,1070,1,0,0,0,6480,26-06-2009
772780543490584576,b'ediciones filacteria',EFilacteria,573,1,0,0,0,104,05-09-2016
129066975,b'eduardo bernales',edu_ber,71,1,0,0,0,1027,03-04-2010
33731714,b'Hernan Simpson \xf0\x9f\x8c\xb3',HernanSimpson,3170,1,0,0,0,5318,21-04-2009
365495562,b'Marta',mamasabatica,15,0,0,0,0,990,31-08-2011
771442993480040450,b'Kalu',Kkkaaallluuu,11,0,0,0,0,482,01-09-2016
77590640,b'Gerardo Castillo A.\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',Geracastillo,3236,1,0,0,0,525,26-09-2009
603040316,b'Oscar Mery karstegl',OKarstegl,6,0,0,0,0,17,08-06-2012
118859998,b'Andres Pablo Acu\xc3\xb1a Bustos',Andresapab,435,1,0,0,0,4221,01-03-2010
2931356597,b'El Raaj \xf0\x9f\x87\xb3\xf0\x9f\x87\xb5\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',El_Raaj,26,1,0,0,0,161,19-12-2014
125075281,b'mary \xf0\x9f\xa4\x97\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',marisolpichilem,455,1,0,0,0,7216,21-03-2010
382674034,b'J Gmo William Hize',williamhize,45,1,0,0,0,5674,30-09-2011
91240609,b'\xe2\x99\xa1Johanna\xe2\x99\xa1Gonz\xc3\xa1lez\xe2\x99\xa1',Johannagoflo,450,1,0,0,0,463,20-11-2009
1111157328018108416,b'Alexander Z\xc3\xba\xc3\xb1iga Figueroa',alexanderypunt,56,1,0,0,0,394,28-03-2019
1297718334566346760,b'Mat\xc3\xadas Orellana Cu\xc3\xa9llar',Mati_Orellana_,2020,1,0,0,0,155,24-08-2020
158595709,b'SheiL',sheilalopeze,477,1,0,0,0,7329,23-06-2010
64053788,b'Cris Astete \xf0\x9f\x93\xb7',CrisAstuto,2704,1,0,0,0,902,08-08-2009
117587266,b'marcela diaz escobar',marceladiaze,124,0,0,0,0,77,26-02-2010
1398296029,b'CORE Coquimbo',CORECoquimbo,10913,1,0,0,0,1847,02-05-2013
788783636329922560,b'ColinaCultura',ColinaCultura,2412,1,0,0,0,305,19-10-2016
1460735505260294150,b'nestor rivera',nestorr24437959,1,0,0,0,0,152,16-11-2021
118758989,b'Gabitacar',gabitacar,919,1,0,0,0,1368,01-03-2010
257968169,b'PANCH\xf0\x9f\x8c\xb3',BrianJoneStones,325,1,0,0,0,1715,26-02-2011
222530039,b'Jos\xc3\xa9 Masciangioli',josemasci,185,1,0,0,0,386,03-12-2010
129489363,b'Alvaro Fuentes \xf0\x9f\x8d\x8a\xf0\x9f\x8c\xb3\xf0\x9f\x8c\xb3',alvarofuentesc,178,1,0,0,0,366,04-04-2010
836382667952250880,b'Carlos Zelada',czelada2169,122,0,0,0,0,5376,28-02-2017
119127144,b'Mar\xc3\xada Jos\xc3\xa9',Maria_Jose_XI,124,1,0,0,0,579,02-03-2010
87573432,b'\xf0\x9f\x8c\xb3Katherine Valdes\xf0\x9f\x8c\xb3',KVALDES7,949,1,0,0,0,12596,05-11-2009
1270155166864588800,b'Lily Gjick',LGjick,33,1,0,0,0,12436,09-06-2020
2236774688,b'SILVIA NARVAEZ',SILVY1_NARVAEZ,49,1,0,0,0,1230,09-12-2013
99257491,b'Felipe Mansilla M',femansilla,1054,1,0,0,0,302,25-12-2009
211529048,b'Miau \xf0\x9f\x8c\xb3 #yser\xc3\xa1hermoso',Pelu_shit,349,1,0,0,0,43050,03-11-2010
88348010,b'Raul Araya',ryobista,97,1,0,0,0,1611,08-11-2009
1262600328555495429,b'\xf0\x9d\x94\xbd\xf0\x9d\x95\xa3\xf0\x9d\x95\x92\xf0\x9d\x95\x9f\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88\xf0\x9f\x8c\xb3',LtlrPncho,223,1,0,0,0,2164,19-05-2020
49374347,b'BORIC Presidente!!!!!',paula_cayo,1868,1,0,0,0,11779,21-06-2009
66871543,b'Dreyer.Erich',hayer432,1526,1,0,0,0,8559,19-08-2009
1278048153703526402,b'\xe2\x9a\xbd\xef\xb8\x8fJPsinMiedo\xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\xa4\xba\xf0\x9f\x98\x8e',juanVdedios,104,1,0,0,0,21349,30-06-2020
1285027490751295488,b'\xe2\x9c\x8a\xe2\x9c\x8a\xe2\x9c\x8a',Angelic13806457,25,0,0,0,0,1361,20-07-2020
59877199,b'Mauricio Bocaz',maboxp,1493,1,0,0,0,4212,24-07-2009
34479798,b'Adriana Pe\xc3\xb1afiel',Adriaval,4890,1,0,0,0,19286,23-04-2009
177690389,b'Oriiiiiii\xe2\x9c\xa8',oncm_,1055,1,0,0,0,3918,12-08-2010
1402786832367198218,b'EntodasLasVidasNosotros',EntodasN,5,1,0,0,0,205,10-06-2021
1461800977653141505,b'RODRIGO DE LA CERDA',RODRIGODELACE12,0,1,0,0,0,10,19-11-2021
1194775636604268544,b'pedro@pilqui.',pedropilqui,2,1,0,0,0,32,14-11-2019
2244915422,b'Cris Bustamante \xf0\x9f\x8c\xb3',CrisBustamanteP,22,1,0,0,0,140,14-12-2013
1186821720356937729,b'Brigitte Ortiz\xf0\x9f\xa6\x8b',BreeOrtiz_V,22,1,0,0,0,551,23-10-2019
208564258,b'T\xc3\x8dO CACHU',angelfaundez,135,1,0,0,0,10252,27-10-2010
216013920,b'David Paredes Castle #YoApruebo',davidparedestal,418,1,0,0,0,1894,15-11-2010
1032433655631826945,b'Pascal \xe2\x98\xaf',Paspsicodelia,99,1,0,0,0,2987,23-08-2018
333139069,b'Miguel \xc3\x81ngel. Psicolog\xc3\xada Popular',marojas007,429,1,0,0,0,2325,11-07-2011
219835277,b'Pame\xe2\x9a\xa1\xef\xb8\x8f',PameCatherine,860,1,0,0,0,2494,26-11-2010
184517712,b'Nelson Ugarte',nelsonugarte,417,1,0,0,0,3146,29-08-2010
357066456,b'Sebastian Casas',seba_casas,238,1,0,0,0,502,17-08-2011
3028261698,b'Patricia',patac3r,19,0,0,0,0,81,19-02-2015
38107093,b'4L3J0',victoralejandro,509,1,0,0,0,1944,06-05-2009
65135791,b'Dennisse Zamorano',Dennissez,579,1,0,0,0,14201,12-08-2009
148370248,b'Carla Espinosa Parra',carlitaespinosa,801,1,0,0,0,9872,26-05-2010
297183735,b'cesar alvarado . \xf0\x9f\x8c\xb3\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',CesarAlvara,1437,1,0,0,0,15839,12-05-2011
140917329,b'\xd9\x86\xd8\xa7\xd9\x86\xd8\xb3\xd9\x8a \xd9\x88\xd9\x8a\xd9\x84\xd8\xb3...',NannyWilson66,2632,1,0,0,0,17040,06-05-2010
51359775,b'H\xc3\xa9ctor Ochoa',hectorochoa,318,1,0,0,0,10193,27-06-2009
1464178041882836995,b'CRISTINA TORRES VARGAS',CRISTIN84036082,95,1,0,0,0,57,26-11-2021
309773978,b'EPEV',Eduardespejo,269,1,0,0,0,4033,02-06-2011
115088612,b'juan alberto',mazzinger33,7053,1,0,0,0,17612,17-02-2010
60662351,b'Lidya \xf0\x9f\x8c\x8c\xf0\x9f\x8f\x9c\xef\xb8\x8f #Nueva Constituci\xc3\xb3n \xf0\x9f\x92\x9a\xf0\x9f\x92\x9c',snapymolly,871,1,0,0,0,88607,27-07-2009
536740276,b'TitinLuchin',tucko_a,71,0,0,0,0,3769,25-03-2012
733531447,b'Hernan',Caputin8,993,1,0,0,0,617,02-08-2012
117424886,b'luis Nahuelcoy',luis_nahuelcoy,5914,1,0,0,0,7253,25-02-2010
49865107,b'Pato Rojas \xc3\x81balos',PatoRojasAbalos,982,1,0,0,0,11572,23-06-2009
18318593,b'Natiushka Polanco',_NatiushkaP,2582,1,0,0,0,3652,22-12-2008
